"store"	"depart"	"error"
13	59	100.294177864494
14	59	191.273911578523
15	59	8.5071470233555
16	59	10.962962618912
17	59	74.7818869385513
18	59	162.999228130439
19	59	26.1881477433763
20	59	140.401530465726
21	59	70.77959137503
22	59	91.7927364978186
23	59	97.2095267852664
24	59	37.393759203025
25	59	49.798714216747
26	59	11.3730886343954
27	59	132.232701248502
28	59	113.077433651458
29	59	10.8550763469773
30	59	12.5462970374899
31	59	17.6300292231512
32	59	53.449966397793
33	59	10.7304493916783
34	59	19.7042055914671
35	59	211.627302367108
36	59	8.34526647748262
37	59	16.0016079427667
38	59	10.0507245083392
39	59	26.1042948589862
40	59	15.9079680719997
41	59	25.6461337685379
42	59	11.9060236134753
43	59	15.9180179473253
44	59	13.4914462945141
45	59	63.9774357615058
1	60	16.1924438089046
2	60	9.06549227819018
3	60	3.85196118279501
4	60	6.83089321601909
5	60	5.102732062083
6	60	12.4586865859211
7	60	4.25725055442215
8	60	5.11827658310827
9	60	3.27747426940888
10	60	13.9488353506679
11	60	7.65690284208666
12	60	6.78570283101902
13	60	14.3695944364101
14	60	8.28495904811458
15	60	10.0287737273993
16	60	6.00501234067629
17	60	8.96689192220041
18	60	5.83071320335397
19	60	8.94731571190139
20	60	9.02024665599888
21	60	8.39102108477122
22	60	11.0656140458018
23	60	3.95086080411906
24	60	4.02876819849111
25	60	8.05595064205586
26	60	4.05749276702929
27	60	4.97172463174355
28	60	10.4347996755427
29	60	18.1963431561372
30	60	11.3137111982679
31	60	7.15186936758592
32	60	15.9062394208413
33	60	3.0061053865863
34	60	3.24031336565631
35	60	3.73163347205525
36	60	7.51685585086613
37	60	12.0040659875
38	60	7.40278346870365
39	60	18.7237249675598
40	60	3.17888091529646
41	60	9.12728137089662
42	60	5.40980768943445
43	60	13.8349872172072
44	60	7.16794723190066
45	60	5.20054866768282
1	61	-1
2	61	-1
3	61	-1
4	61	-1
5	61	-1
6	61	-1
7	61	-1
8	61	-1
9	61	-1
10	61	-1
11	61	-1
12	61	-1
13	61	-1
14	61	-1
15	61	-1
16	61	-1
17	61	-1
18	61	-1
19	61	-1
20	61	-1
21	61	-1
22	61	-1
23	61	-1
24	61	-1
25	61	-1
26	61	-1
27	61	-1
28	61	-1
29	61	-1
30	61	-1
31	61	-1
32	61	-1
33	61	-1
34	61	-1
35	61	-1
36	61	-1
37	61	-1
38	61	-1
39	61	-1
40	61	-1
41	61	-1
42	61	-1
43	61	-1
44	61	-1
45	61	-1
1	62	-1
2	62	-1
3	62	-1
4	62	-1
5	62	-1
6	62	-1
7	62	-1
8	62	-1
9	62	-1
10	62	-1
11	62	-1
12	62	-1
13	62	-1
14	62	-1
15	62	-1
16	62	-1
17	62	-1
18	62	-1
19	62	-1
20	62	-1
21	62	-1
22	62	-1
23	62	-1
24	62	-1
25	62	-1
26	62	-1
27	62	-1
28	62	-1
29	62	-1
30	62	-1
31	62	-1
32	62	-1
33	62	-1
34	62	-1
35	62	-1
36	62	-1
37	62	-1
38	62	-1
39	62	-1
40	62	-1
41	62	-1
42	62	-1
43	62	-1
44	62	-1
45	62	-1
1	63	-1
2	63	-1
3	63	-1
4	63	-1
5	63	-1
6	63	-1
7	63	-1
8	63	-1
9	63	-1
10	63	-1
11	63	-1
12	63	-1
13	63	-1
14	63	-1
15	63	-1
16	63	-1
17	63	-1
18	63	-1
19	63	-1
20	63	-1
21	63	-1
22	63	-1
23	63	-1
24	63	-1
25	63	-1
26	63	-1
27	63	-1
28	63	-1
29	63	-1
30	63	-1
31	63	-1
32	63	-1
33	63	-1
34	63	-1
35	63	-1
36	63	-1
37	63	-1
38	63	-1
39	63	-1
40	63	-1
41	63	-1
42	63	-1
43	63	-1
44	63	-1
45	63	-1
1	64	-1
2	64	-1
3	64	-1
4	64	-1
5	64	-1
6	64	-1
7	64	-1
8	64	-1
9	64	-1
10	64	-1
11	64	-1
12	64	-1
13	64	-1
14	64	-1
15	64	-1
16	64	-1
17	64	-1
18	64	-1
19	64	-1
20	64	-1
21	64	-1
22	64	-1
23	64	-1
24	64	-1
25	64	-1
26	64	-1
27	64	-1
28	64	-1
29	64	-1
30	64	-1
31	64	-1
32	64	-1
33	64	-1
34	64	-1
35	64	-1
36	64	-1
37	64	-1
38	64	-1
39	64	-1
40	64	-1
41	64	-1
42	64	-1
43	64	-1
44	64	-1
45	64	-1
1	65	-1
2	65	-1
3	65	-1
4	65	-1
5	65	-1
6	65	-1
7	65	-1
8	65	-1
9	65	-1
10	65	-1
11	65	-1
12	65	-1
13	65	-1
14	65	-1
15	65	-1
16	65	-1
17	65	-1
18	65	-1
19	65	-1
20	65	-1
21	65	-1
22	65	-1
23	65	-1
24	65	-1
25	65	-1
26	65	-1
27	65	-1
28	65	-1
29	65	-1
30	65	-1
31	65	-1
32	65	-1
33	65	-1
34	65	596.832760423089
35	65	-1
36	65	-1
37	65	-1
38	65	-1
39	65	-1
40	65	-1
41	65	-1
42	65	-1
43	65	-1
44	65	-1
45	65	-1
1	66	-1
2	66	-1
3	66	-1
4	66	-1
5	66	-1
6	66	-1
7	66	-1
8	66	-1
9	66	-1
10	66	-1
11	66	-1
12	66	-1
13	66	-1
14	66	-1
15	66	-1
16	66	-1
17	66	-1
18	66	-1
19	66	-1
20	66	-1
21	66	-1
22	66	-1
23	66	-1
24	66	-1
25	66	-1
26	66	-1
27	66	-1
28	66	-1
29	66	-1
30	66	-1
31	66	-1
32	66	-1
33	66	-1
34	66	-1
35	66	-1
36	66	-1
37	66	-1
38	66	-1
39	66	-1
40	66	-1
41	66	-1
42	66	-1
43	66	-1
44	66	-1
45	66	-1
1	67	85.3825732406599
2	67	135.563172458959
3	67	25.277712742532
4	67	142.042466091827
5	67	38.1964574558262
6	67	159.709343049776
7	67	53.2678986530648
8	67	65.7317389170849
9	67	42.7237656260902
10	67	144.370141396621
11	67	107.442590625535
12	67	71.3247503391187
13	67	170.744496373001
14	67	184.702487337563
15	67	68.3790068130185
16	67	42.7779128355776
17	67	91.0340696722557
18	67	95.4496973231284
19	67	162.202037497107
20	67	220.839521501627
21	67	62.359726410577
22	67	141.480390302476
23	67	186.191107545582
24	67	136.924186360113
25	67	97.5856689406971
26	67	81.8895891879688
27	67	149.195312506014
28	67	75.688012243453
29	67	69.2406879309672
30	67	19.520713643628
31	67	79.3916320061187
32	67	115.82441438351
33	67	9.92557158524581
34	67	72.2296636553933
35	67	63.8103313653249
36	67	8.08746659494069
37	67	29.6648630442528
38	67	10.6734759753011
39	67	148.808646845181
40	67	90.5298014629926
41	67	120.148331210213
42	67	14.1506444641215
43	67	17.5920499143227
44	67	13.7263043611505
45	67	85.8717281830391
1	68	-1
2	68	-1
3	68	-1
4	68	-1
5	68	-1
6	68	-1
7	68	-1
8	68	-1
9	68	-1
10	68	-1
11	68	-1
12	68	-1
13	68	-1
14	68	-1
15	68	-1
16	68	-1
17	68	-1
18	68	-1
19	68	-1
20	68	-1
21	68	-1
22	68	-1
23	68	-1
24	68	-1
25	68	-1
26	68	-1
27	68	-1
28	68	-1
29	68	-1
30	68	-1
31	68	-1
32	68	-1
33	68	-1
34	68	-1
35	68	-1
36	68	-1
37	68	-1
38	68	-1
39	68	-1
40	68	-1
41	68	-1
42	68	-1
43	68	-1
44	68	-1
45	68	-1
1	69	-1
2	69	-1
3	69	-1
4	69	-1
5	69	-1
6	69	-1
7	69	-1
8	69	-1
9	69	-1
10	69	-1
11	69	-1
12	69	-1
13	69	-1
14	69	-1
15	69	-1
16	69	-1
17	69	-1
18	69	-1
19	69	-1
20	69	-1
21	69	-1
22	69	-1
23	69	-1
24	69	-1
25	69	-1
26	69	-1
27	69	-1
28	69	-1
29	69	-1
30	69	-1
31	69	-1
32	69	-1
33	69	-1
34	69	-1
35	69	-1
36	69	-1
37	69	-1
38	69	-1
39	69	-1
40	69	-1
41	69	-1
42	69	-1
43	69	-1
44	69	-1
45	69	-1
1	70	-1
2	70	-1
3	70	-1
4	70	-1
5	70	-1
6	70	-1
7	70	-1
8	70	-1
9	70	-1
10	70	-1
11	70	-1
12	70	-1
13	70	-1
14	70	-1
15	70	-1
16	70	-1
17	70	-1
18	70	-1
19	70	-1
20	70	-1
21	70	-1
22	70	-1
23	70	-1
24	70	-1
25	70	-1
26	70	-1
27	70	-1
28	70	-1
29	70	-1
30	70	-1
31	70	-1
32	70	-1
33	70	-1
34	70	-1
35	70	-1
36	70	-1
37	70	-1
38	70	-1
39	70	-1
40	70	-1
41	70	-1
42	70	-1
43	70	-1
44	70	-1
45	70	-1
1	71	51.2927471825454
2	71	66.3871070893697
3	71	29.0130616741295
4	71	94.2335255763368
5	71	13.0835296310919
6	71	70.5989464140971
7	71	40.0693690252929
8	71	44.493585046653
9	71	28.8265064629369
10	71	160.710754537317
11	71	116.103452279232
12	71	105.128167421386
13	71	103.928742561229
14	71	124.017882829406
15	71	66.6265731456754
16	71	40.1380998629119
17	71	76.9203314345539
18	71	110.9317198476
19	71	92.6353189056904
20	71	116.244907810499
21	71	89.8265684039538
22	71	62.7672973982287
23	71	178.743736037643
24	71	77.9482980683289
25	71	51.7958017709873
26	71	47.5864096671417
27	71	145.065994749757
28	71	93.1783482119589
29	71	45.1030756544238
30	71	-1
31	71	77.780602951189
32	71	70.3278287805834
33	71	Inf
34	71	41.9209308743198
35	71	184.752335638358
36	71	-1
37	71	62.8429299025385
38	71	-1
39	71	97.5814849040432
40	71	39.7470986562726
41	71	81.2170290010939
42	71	-1
43	71	39.4027690721574
44	71	-1
45	71	65.7638057154662
1	72	764.614226564249
2	72	1040.20169785447
3	72	557.469435679656
4	72	1458.63818910647
5	72	570.099642357696
6	72	860.179758328106
7	72	983.068835148801
8	72	663.293388671304
9	72	448.31874223194
10	72	2295.31671362252
11	72	793.669805178581
12	72	1601.78592035823
13	72	1047.92489097501
14	72	1825.84556650822
15	72	1375.7377534427
16	72	513.540965541413
17	72	988.590777122961
18	72	1524.88781477977
19	72	1097.46681850919
20	72	1694.34806433551
21	72	1104.77585540363
22	72	1677.41538594199
23	72	1252.42179540067
24	72	657.996055479996
25	72	724.142979485414
26	72	547.827822081283
27	72	1729.7152782476
28	72	1758.68839628239
29	72	1530.57528742982
30	72	15.7853445422645
31	72	1247.92717060247
32	72	683.877663814163
33	72	4213.66201997807
34	72	514.538173145413
35	72	3717.94953693924
36	72	1748.5583144292
37	72	19.6836971722869
38	72	18.8045953813992
39	72	1763.88228189833
40	72	494.984777203748
41	72	935.753648111255
42	72	57.2362680776602
43	72	19.7835348112069
44	72	17.2724767175901
45	72	1173.38602525927
1	73	-1
2	73	-1
3	73	-1
4	73	-1
5	73	-1
6	73	-1
7	73	-1
8	73	-1
9	73	-1
10	73	-1
11	73	-1
12	73	-1
13	73	-1
14	73	-1
15	73	-1
16	73	-1
17	73	-1
18	73	-1
19	73	-1
20	73	-1
21	73	-1
22	73	-1
23	73	-1
24	73	-1
25	73	-1
26	73	-1
27	73	-1
28	73	-1
29	73	-1
30	73	-1
31	73	-1
32	73	-1
33	73	-1
34	73	-1
35	73	-1
36	73	-1
37	73	-1
38	73	-1
39	73	-1
40	73	-1
41	73	-1
42	73	-1
43	73	-1
44	73	-1
45	73	-1
1	74	130.52786291072
2	74	176.751710002474
3	74	59.6283636874993
4	74	183.562581759491
5	74	59.792075212646
6	74	238.611700709307
7	74	126.774872838577
8	74	112.509726925558
9	74	105.69749450425
10	74	412.534237473216
11	74	246.031083614991
12	74	257.643411363434
13	74	220.581188255319
14	74	306.808830298167
15	74	102.245959245422
16	74	122.598468328047
17	74	512.514786049273
18	74	253.889559206096
19	74	250.135990191917
20	74	255.57985039276
21	74	125.006600181986
22	74	154.211295308106
23	74	490.404242727098
24	74	139.399773122329
25	74	125.092564732789
26	74	94.8519792022743
27	74	283.624083427482
28	74	228.834539946394
29	74	77.038358250188
30	74	15.4543331691251
31	74	180.002846010153
32	74	140.633623893399
33	74	8.63760933294213
34	74	80.3407341105181
35	74	281.178699923134
36	74	12.8523606432888
37	74	13.450380549136
38	74	8.99894879110176
39	74	253.616006101911
40	74	124.396024656431
41	74	168.77483332568
42	74	11.2906578864854
43	74	15.0620328779392
44	74	18.9736992703599
45	74	98.7219618243177
1	75	-1
2	75	-1
3	75	-1
4	75	-1
5	75	-1
6	75	-1
7	75	-1
8	75	-1
9	75	-1
10	75	-1
11	75	-1
12	75	-1
13	75	-1
14	75	-1
15	75	-1
16	75	-1
17	75	-1
18	75	-1
19	75	-1
20	75	-1
21	75	-1
22	75	-1
23	75	-1
24	75	-1
25	75	-1
26	75	-1
27	75	-1
28	75	-1
29	75	-1
30	75	-1
31	75	-1
32	75	-1
33	75	-1
34	75	-1
35	75	-1
36	75	-1
37	75	-1
38	75	-1
39	75	-1
40	75	-1
41	75	-1
42	75	-1
43	75	-1
44	75	-1
45	75	-1
1	76	-1
2	76	-1
3	76	-1
4	76	-1
5	76	-1
6	76	-1
7	76	-1
8	76	-1
9	76	-1
10	76	-1
11	76	-1
12	76	-1
13	76	-1
14	76	-1
15	76	-1
16	76	-1
17	76	-1
18	76	-1
19	76	-1
20	76	-1
21	76	-1
22	76	-1
23	76	-1
24	76	-1
25	76	-1
26	76	-1
27	76	-1
28	76	-1
29	76	-1
30	76	-1
31	76	-1
32	76	-1
33	76	-1
34	76	-1
35	76	-1
36	76	-1
37	76	-1
38	76	-1
39	76	-1
40	76	-1
41	76	-1
42	76	-1
43	76	-1
44	76	-1
45	76	-1
1	77	-1
2	77	343.860743758896
3	77	-1
4	77	-1
5	77	-1
6	77	-1
7	77	-1
8	77	-1
9	77	-1
10	77	-1
11	77	-1
12	77	-1
13	77	-1
14	77	-1
15	77	-1
16	77	-1
17	77	-1
18	77	-1
19	77	-1
20	77	72.05652005903
21	77	-1
22	77	-1
23	77	-1
24	77	-1
25	77	-1
26	77	-1
27	77	-1
28	77	-1
29	77	-1
30	77	-1
31	77	-1
32	77	-1
33	77	-1
34	77	-1
35	77	-1
36	77	-1
37	77	-1
38	77	-1
39	77	69.3185836973796
40	77	-1
41	77	-1
42	77	-1
43	77	-1
44	77	-1
45	77	-1
1	78	-1
2	78	-1
3	78	-1
4	78	-1
5	78	-1
6	78	-1
7	78	-1
8	78	-1
9	78	-1
10	78	-1
11	78	-1
12	78	-1
13	78	-1
14	78	-1
15	78	-1
16	78	-1
17	78	-1
18	78	-1
19	78	-1
20	78	-1
21	78	-1
22	78	-1
23	78	-1
24	78	1.68087922584612
25	78	-1
26	78	-1
27	78	3.24379673395054
28	78	-1
29	78	-1
30	78	-1
31	78	4.27919090091083
32	78	-1
33	78	-1
34	78	-1
35	78	-1
36	78	-1
37	78	-1
38	78	-1
39	78	-1
40	78	-1
41	78	-1
42	78	-1
43	78	-1
44	78	-1
45	78	-1
1	79	309.550041929222
2	79	235.661516291363
3	79	49.0664540737559
4	79	487.859836467056
5	79	29.4878271149267
6	79	171.24747871447
7	79	57.8908967693713
8	79	161.304726813075
9	79	83.7073256816415
10	79	351.808318502194
11	79	226.151733189904
12	79	481.972212784357
13	79	598.236292914979
14	79	331.021468500673
15	79	61.0585674210854
16	79	48.0192492761894
17	79	238.231638173903
18	79	200.300941819994
19	79	152.998901486245
20	79	308.144287710965
21	79	209.96513498093
22	79	130.341450994692
23	79	305.059318112554
24	79	178.645412395233
25	79	60.9130522351846
26	79	90.6515381146882
27	79	335.46523727265
28	79	409.092226323528
29	79	52.8527880008854
30	79	47.5381107931643
31	79	319.946813715767
32	79	106.360820759381
33	79	83.7112960126649
34	79	103.213648246023
35	79	281.493907526862
36	79	203.714770983929
37	79	50.7504156127325
38	79	63.8378296619002
39	79	369.878977828725
40	79	103.183208441091
41	79	193.085941723737
42	79	116.708559946362
43	79	515.187321432747
44	79	27.4773980409687
45	79	106.637055939104
1	80	201.388696242377
2	80	204.584478933283
3	80	27.8895820794003
4	80	200.634769486594
5	80	106.206149596669
6	80	121.537213666475
7	80	18.2211237778302
8	80	87.8156331297998
9	80	31.8043052747388
10	80	19.8756938755627
11	80	120.557423361535
12	80	6.05942027009788
13	80	110.436728976786
14	80	460.183030803255
15	80	8.00681011581437
16	80	27.0131994884651
17	80	15.3880926966708
18	80	25.0881345809615
19	80	194.77716418883
20	80	347.061611906935
21	80	9.09610172994691
22	80	24.5761369548023
23	80	51.161840141438
24	80	257.081760838963
25	80	15.123086132425
26	80	201.754898145794
27	80	324.217402601986
28	80	218.492496207593
29	80	7.74336767953259
30	80	96.8022425176144
31	80	106.804836460221
32	80	111.273303751119
33	80	131.250338927054
34	80	90.737190825681
35	80	11.5050200084046
36	80	347.638855171777
37	80	81.7526875494904
38	80	69.7101228556341
39	80	109.251815199981
40	80	167.122713809827
41	80	129.637832794962
42	80	169.399193631215
43	80	254.739853229157
44	80	40.0246978592959
45	80	26.9726532930355
1	81	1016.84398425246
2	81	996.537332809715
3	81	481.5194633136
4	81	875.407088863569
5	81	380.430096422156
6	81	236.916322726818
7	81	162.4767131792
8	81	302.62942497439
9	81	481.515496238827
10	81	126.167987155853
11	81	372.696305187654
12	81	150.26041727173
13	81	1027.54260402774
14	81	1792.24024272879
15	81	365.386200796371
16	81	315.422835007275
17	81	373.206587949364
18	81	271.69186653021
19	81	204.32273593311
20	81	1157.62238849226
21	81	268.85612747902
22	81	267.353559113095
23	81	90.7720371070819
24	81	418.581610176575
25	81	89.1033505572956
26	81	199.391750656767
27	81	774.836940190841
28	81	293.504855121732
29	81	261.110428023935
30	81	106.141099542281
31	81	542.520567420618
32	81	146.198201033052
33	81	464.575410850337
34	81	220.638738939798
35	81	189.171536909363
36	81	204.997059454299
37	81	46.1399830582034
38	81	135.668285363976
39	81	165.605214830311
40	81	222.133331417749
41	81	182.730582512713
42	81	335.275844479131
43	81	671.236786313244
44	81	299.737440088811
45	81	460.294190027699
1	82	222.454330916038
2	82	244.505784059235
3	82	67.3495095227625
4	82	218.810498157461
5	82	76.9013162890798
6	82	198.734082692689
7	82	127.759590745604
8	82	139.078678171005
9	82	86.1122727564627
10	82	210.146461905638
11	82	175.934634072453
12	82	214.11994931987
13	82	311.041107547167
14	82	414.28073666199
15	82	247.790785351957
16	82	121.838005883441
17	82	190.296886562315
18	82	246.98883318367
19	82	413.959102648952
20	82	266.698625508677
21	82	154.878051213623
22	82	197.763327378686
23	82	331.126970849991
24	82	220.009071567305
25	82	84.6282072228446
26	82	135.854355892272
27	82	355.779286734238
28	82	370.990900556454
29	82	143.087967729211
30	82	68.2049573071997
31	82	163.744536192246
32	82	212.066975491228
33	82	31.4930853567732
34	82	129.33943612985
35	82	139.495293050634
36	82	72.5986390723546
37	82	57.0210133705606
38	82	55.6703521287933
39	82	344.886806192393
40	82	124.327403115248
41	82	157.955141265782
42	82	112.563656172825
43	82	145.770868711257
44	82	55.8355152625416
45	82	213.010692168386
1	83	113.693013555033
2	83	85.8183260372746
3	83	-1
4	83	224.308809934157
5	83	-1
6	83	54.8571106742281
7	83	22.1798422835633
8	83	63.6888672668945
9	83	-1
10	83	13.7645177518709
11	83	59.8605818779252
12	83	13.8429507242858
13	83	53.8281090340207
14	83	332.326949854132
15	83	14.9526710767683
16	83	24.4468838861597
17	83	12.1951847582845
18	83	98.5735097855869
19	83	80.2115960563919
20	83	101.295159168713
21	83	19.0199742955946
22	83	53.309664316566
23	83	50.7807536491638
24	83	66.5934448566181
25	83	15.9459577830951
26	83	69.4282621720763
27	83	246.211155906701
28	83	212.135708796559
29	83	14.5824379249034
30	83	27.6484797249685
31	83	187.207643047506
32	83	54.5048117138349
33	83	140.831084152483
34	83	57.3073306696136
35	83	188.090832491777
36	83	157.214649585003
37	83	28.3442908838509
38	83	36.2155320402615
39	83	83.3957280327779
40	83	58.643274042393
41	83	50.9366229334451
42	83	100.646563865689
43	83	167.004482574574
44	83	33.9075127312872
45	83	27.5595019214246
1	84	-1
2	84	-1
3	84	-1
4	84	-1
5	84	-1
6	84	-1
7	84	-1
8	84	-1
9	84	-1
10	84	-1
11	84	-1
12	84	-1
13	84	-1
14	84	-1
15	84	-1
16	84	-1
17	84	-1
18	84	-1
19	84	-1
20	84	-1
21	84	-1
22	84	-1
23	84	-1
24	84	-1
25	84	-1
26	84	-1
27	84	-1
28	84	-1
29	84	-1
30	84	-1
31	84	-1
32	84	-1
33	84	-1
34	84	-1
35	84	-1
36	84	-1
37	84	-1
38	84	-1
39	84	-1
40	84	-1
41	84	-1
42	84	-1
43	84	-1
44	84	-1
45	84	-1
1	85	59.806134417879
2	85	52.6646366145354
3	85	25.9930697250019
4	85	51.3874444889394
5	85	20.0930370511727
6	85	49.1911815720933
7	85	50.6540863019006
8	85	36.7258458342976
9	85	23.7651516621965
10	85	43.9919197691045
11	85	26.0878832181975
12	85	42.4197843540039
13	85	83.6435570559016
14	85	42.0457457310657
15	85	98.3978498204404
16	85	62.4861615803598
17	85	58.2327989207639
18	85	49.1860948321577
19	85	73.4098393108443
20	85	74.7120800364094
21	85	23.1025370789625
22	85	68.1260708496575
23	85	124.719133425656
24	85	42.0799739567549
25	85	80.1289629735154
26	85	29.6765067482513
27	85	108.361651482391
28	85	32.346831051538
29	85	38.0884099363524
30	85	3.6947286338775
31	85	22.0720060252869
32	85	63.2709102237989
33	85	-1
34	85	36.11003026005
35	85	46.1799281699393
36	85	-1
37	85	4.97085655094471
38	85	3.58931483225957
39	85	46.989553345765
40	85	39.2412576818638
41	85	72.9466591850682
42	85	3.24804463331164
43	85	10.1870800055523
44	85	6.74446550624124
45	85	33.0560237945577
1	86	-1
2	86	-1
3	86	-1
4	86	-1
5	86	-1
6	86	-1
7	86	-1
8	86	-1
9	86	-1
10	86	-1
11	86	-1
12	86	-1
13	86	-1
14	86	-1
15	86	-1
16	86	-1
17	86	-1
18	86	-1
19	86	-1
20	86	-1
21	86	-1
22	86	-1
23	86	-1
24	86	-1
25	86	-1
26	86	-1
27	86	-1
28	86	-1
29	86	-1
30	86	-1
31	86	-1
32	86	-1
33	86	-1
34	86	-1
35	86	-1
36	86	-1
37	86	-1
38	86	-1
39	86	-1
40	86	-1
41	86	-1
42	86	-1
43	86	-1
44	86	-1
45	86	-1
1	87	775.572017680379
2	87	451.003597042777
3	87	34.6895715749465
4	87	220.322041586632
5	87	134.160140485509
6	87	537.389207229579
7	87	193.291650329897
8	87	271.91286685074
9	87	185.602923463079
10	87	234.291750867919
11	87	128.886007561893
12	87	131.706921029576
13	87	170.210070809816
14	87	229.036051373644
15	87	94.7790763147262
16	87	133.330106834942
17	87	182.128535617805
18	87	205.215362314114
19	87	181.695125182925
20	87	654.93505112668
21	87	136.700551968805
22	87	156.73198827541
23	87	393.029023745779
24	87	265.234878646422
25	87	82.1029704431066
26	87	320.926117625313
27	87	221.762252755402
28	87	164.138711947797
29	87	132.344488025946
30	87	10.1669408573378
31	87	111.252265261295
32	87	95.3687362880596
33	87	16.0286927307968
34	87	89.6257816202179
35	87	246.929212924833
36	87	15.3430901746605
37	87	22.2773265769557
38	87	18.4039199433297
39	87	89.3278804709699
40	87	249.60112742313
41	87	173.522298843124
42	87	29.6505435120548
43	87	4.94662994853519
44	87	8.86838674939821
45	87	93.6868057269603
1	88	-1
2	88	-1
3	88	-1
4	88	-1
5	88	-1
6	88	-1
7	88	-1
8	88	-1
9	88	-1
10	88	-1
11	88	-1
12	88	-1
13	88	-1
14	88	-1
15	88	-1
16	88	-1
17	88	-1
18	88	-1
19	88	-1
20	88	-1
21	88	-1
22	88	-1
23	88	-1
24	88	-1
25	88	-1
26	88	-1
27	88	-1
28	88	-1
29	88	-1
30	88	-1
31	88	-1
32	88	-1
33	88	-1
34	88	-1
35	88	-1
36	88	-1
37	88	-1
38	88	-1
39	88	-1
40	88	-1
41	88	-1
42	88	-1
43	88	-1
44	88	-1
45	88	-1
1	89	-1
2	89	-1
3	89	-1
4	89	-1
5	89	-1
6	89	-1
7	89	-1
8	89	-1
9	89	-1
10	89	-1
11	89	-1
12	89	-1
13	89	-1
14	89	-1
15	89	-1
16	89	-1
17	89	-1
18	89	-1
19	89	-1
20	89	-1
21	89	-1
22	89	-1
23	89	-1
24	89	-1
25	89	-1
26	89	-1
27	89	-1
28	89	-1
29	89	-1
30	89	-1
31	89	-1
32	89	-1
33	89	-1
34	89	-1
35	89	-1
36	89	-1
37	89	-1
38	89	-1
39	89	-1
40	89	-1
41	89	-1
42	89	-1
43	89	-1
44	89	-1
45	89	-1
1	90	868.777951948043
2	90	927.640709912489
3	90	15.3568032059852
4	90	942.714725032038
5	90	44.0025126834333
6	90	549.534516446947
7	90	214.067959894244
8	90	432.040252810979
9	90	36.040210547193
10	90	208.414450947707
11	90	498.213922676966
12	90	144.237350061252
13	90	1293.09936928746
14	90	1158.09264201641
15	90	79.5743239194069
16	90	94.8652293675342
17	90	486.448243386225
18	90	358.840609416119
19	90	841.492931334957
20	90	941.350890897135
21	90	153.160484899159
22	90	321.48525017569
23	90	381.048445146935
24	90	788.162895213386
25	90	158.873294234542
26	90	733.649379447785
27	90	984.881434422846
28	90	783.392804865404
29	90	161.606209441549
30	90	485.282834278531
31	90	995.706824755657
32	90	651.522232302327
33	90	237.857510048055
34	90	524.671205073491
35	90	156.722280314143
36	90	573.544918370771
37	90	579.872715632725
38	90	417.429883874983
39	90	872.739961061844
40	90	848.547068385161
41	90	710.492608596682
42	90	646.645385785879
43	90	872.158730341396
44	90	376.470576357334
45	90	346.578177761673
1	91	589.887681307967
2	91	473.971194842119
3	91	9.64516213841004
4	91	461.145905158628
5	91	26.2462942244555
6	91	350.333336818546
7	91	266.022003495932
8	91	216.233953766448
9	91	19.5862617452538
10	91	156.681754226413
11	91	428.367143214524
12	91	77.8494668427506
13	91	581.447494092581
14	91	1104.43582045861
15	91	38.9864192295169
16	91	188.226829344591
17	91	131.269125523136
18	91	588.240889541063
19	91	408.030508914537
20	91	692.921179867536
21	91	78.7765196945302
22	91	280.47333952217
23	91	609.302080522213
24	91	470.36977465008
25	91	82.1878469440526
26	91	385.396898793496
27	91	513.913080122835
28	91	900.384726694483
29	91	60.8207600751719
30	91	332.570226056133
31	91	477.541646425205
32	91	366.64684550471
33	91	106.675271447349
34	91	300.070757364402
35	91	185.231059051484
36	91	162.977983967634
37	91	247.183691207069
38	91	202.447768070931
39	91	476.412913025962
40	91	366.02109288437
41	91	281.529351405047
42	91	447.664106896225
43	91	391.861685682683
44	91	150.156862709266
45	91	184.017799562868
1	92	2529.80364417964
2	92	3106.0523666303
3	92	421.900055397076
4	92	2201.19225115397
5	92	405.1142258918
6	92	764.492003989874
7	92	416.053649366636
8	92	950.832368880545
9	92	446.849164943311
10	92	797.057361284095
11	92	1166.63777357635
12	92	322.692510210559
13	92	1873.99932451937
14	92	3533.75412416652
15	92	418.444187501976
16	92	322.632361979493
17	92	1419.88205510178
18	92	1238.23528889037
19	92	1124.09252575547
20	92	2808.41993161992
21	92	298.508925449275
22	92	892.648971468281
23	92	1431.43804634222
24	92	822.132523645956
25	92	562.944500802029
26	92	1031.98434406461
27	92	1584.45104763215
28	92	1748.56623765642
29	92	280.518937826057
30	92	505.893085639749
31	92	1730.98366213883
32	92	890.309146755383
33	92	772.078103569396
34	92	1264.14334342906
35	92	591.233149648963
36	92	903.866272723209
37	92	825.763196946647
38	92	580.965907091875
39	92	1398.57033850372
40	92	915.444372154718
41	92	1016.67560211507
42	92	1374.83520164675
43	92	1631.56860160965
44	92	686.789502096529
45	92	838.88568966532
1	93	693.201799959723
2	93	627.905384070577
3	93	-1
4	93	660.786697559504
5	93	-1
6	93	331.655291022039
7	93	39.7209181836412
8	93	269.047991579798
9	93	-1
10	93	24.2655400124644
11	93	286.860485934619
12	93	9.32617838547843
13	93	421.779716541435
14	93	618.995972128661
15	93	9.38383410065197
16	93	27.5619543312084
17	93	61.2196565400494
18	93	115.239359133531
19	93	377.240042365849
20	93	478.155239370198
